,sex,age,race,decile_score,v_decile_score,priors_count,c_charge_degree,is_recid,r_charge_degree,is_violent_recid,vr_charge_degree
6804,Male,31,African-American,9,9,6,(F2),1,(M2),0,
6805,Male,32,Other,1,2,0,(F3),0,,0,
6806,Male,29,African-American,6,3,0,(F3),0,,0,
6807,Male,22,African-American,9,10,1,(F3),1,(M1),0,
6808,Male,23,African-American,9,8,3,(F3),1,(F2),1,(F2)
6809,Male,24,Caucasian,4,4,1,(F3),0,,0,
6810,Male,45,Other,1,1,0,(M1),0,,0,
6811,Male,35,Caucasian,8,4,10,(F3),0,,0,
6812,Male,21,African-American,9,7,2,(F3),0,,0,
6813,Female,29,African-American,2,2,0,(M1),0,,0,
6814,Male,54,African-American,6,2,10,(F3),0,,0,
6815,Female,51,Caucasian,4,1,0,(M2),1,(MO3),0,
6816,Male,36,Hispanic,2,1,2,(M2),1,(M1),0,
6817,Male,25,African-American,3,4,1,(F3),0,,0,
6818,Male,61,African-American,1,1,3,(F3),0,,0,
6819,Male,24,Caucasian,2,3,2,(F3),0,,0,
6820,Male,39,Caucasian,5,2,3,(F3),0,,0,
6821,Male,46,Hispanic,3,2,13,(F3),0,,0,
6822,Male,62,African-American,8,2,22,(F3),1,(M1),0,
6823,Female,36,Caucasian,9,7,0,(F3),0,,0,
6824,Male,25,African-American,4,5,0,(F3),1,(M1),0,
6825,Male,27,Caucasian,2,3,2,(F3),0,,0,
6826,Male,49,African-American,2,2,0,,1,(MO3),0,
6827,Female,22,Caucasian,9,4,3,(F3),1,(M2),0,
6828,Female,34,Caucasian,10,6,9,(MO3),1,(F2),0,
6829,Male,41,Caucasian,7,2,3,(F3),0,,0,
6830,Male,30,African-American,6,2,8,(F3),0,,0,
6831,Male,37,Hispanic,1,1,1,(F1),0,,0,
6832,Male,57,Hispanic,1,1,3,(F3),0,,0,
6833,Male,21,Caucasian,3,5,0,(F3),1,(M1),1,(M1)
6834,Male,51,Caucasian,1,1,3,(NI0),1,(M2),0,
6835,Female,39,Caucasian,5,1,2,(F3),1,(M2),0,
6836,Female,37,African-American,2,1,0,(F3),0,,0,
6837,Male,43,African-American,3,3,8,(F3),1,(F2),0,
6838,Male,31,African-American,1,2,1,(F3),0,,0,
6839,Male,58,Caucasian,1,1,0,,-1,,0,
6840,Male,31,Caucasian,8,5,1,(F3),0,,0,
6841,Male,46,Caucasian,1,1,0,(M1),0,,0,
6842,Male,23,Other,7,6,1,(F3),0,,0,
6843,Male,22,African-American,6,8,0,(M1),1,(M2),0,
6844,Female,28,African-American,7,3,4,(F3),0,,0,
6845,Female,38,Hispanic,1,1,0,(M1),0,,0,
6846,Male,29,Caucasian,8,9,0,,-1,,0,
6847,Male,43,Caucasian,9,3,0,(F3),1,(F3),0,
6848,Male,27,Caucasian,8,6,7,(F3),1,(M2),0,
6849,Male,27,Other,2,3,0,(F3),1,(M2),0,
6850,Female,58,Hispanic,1,1,1,(F3),0,,0,
6851,Male,45,Caucasian,6,1,0,,-1,,0,
6852,Male,31,Caucasian,2,2,1,(F3),1,(M2),0,
6853,Male,53,Caucasian,1,1,3,(F3),0,,0,
6854,Female,28,African-American,2,2,0,(M1),0,,0,
6855,Male,58,Caucasian,2,1,3,(M1),0,,0,
6856,Male,22,Caucasian,4,5,0,(F2),1,(M1),1,(M1)
6857,Male,21,Hispanic,8,8,0,(M1),1,(M2),0,
6858,Male,38,African-American,1,1,0,(M1),0,,0,
6859,Male,31,African-American,4,3,5,(F3),1,(M1),0,
6860,Male,33,African-American,3,3,0,(F7),0,,0,
6861,Male,26,African-American,10,4,6,(M2),1,(M2),0,
6862,Male,59,Caucasian,4,1,4,(MO3),0,,0,
6863,Female,23,African-American,5,5,1,(M1),0,,0,
6864,Male,68,Caucasian,1,1,1,(F3),0,,0,
6865,Male,38,African-American,8,2,1,(F3),0,,0,
6866,Female,36,African-American,1,1,0,,-1,,0,
6867,Male,32,Caucasian,10,9,11,(F3),0,,0,
6868,Male,23,African-American,6,8,0,,-1,,0,
6869,Male,57,African-American,2,1,2,(F3),0,,0,
6870,Male,34,Hispanic,1,1,0,,-1,,0,
6871,Female,19,Hispanic,5,6,0,(M2),0,,0,
6872,Male,22,Caucasian,8,8,0,(F3),0,,0,
6873,Male,38,Other,1,1,0,,-1,,0,
6874,Female,35,African-American,2,1,2,(F3),0,,0,
6875,Male,47,Caucasian,6,3,1,(F3),1,(F3),0,
6876,Female,39,Other,1,1,2,(F3),0,,0,
6877,Male,31,Hispanic,1,1,0,(F3),0,,0,
6878,Male,35,Hispanic,1,1,2,(F3),0,,0,
6879,Male,29,African-American,9,8,17,(F3),1,(F3),0,
6880,Female,54,Caucasian,2,1,1,(M2),0,,0,
6881,Male,29,Caucasian,8,3,0,(F2),0,,0,
6882,Female,28,Other,4,3,0,(M1),1,(M1),0,
6883,Male,51,African-American,8,2,17,(F3),1,(F3),0,
6884,Female,44,Hispanic,1,1,0,(M1),0,,0,
6885,Female,36,African-American,6,2,0,(MO3),0,,0,
6886,Male,35,Caucasian,4,4,3,(M1),1,(M2),0,
6887,Male,51,Caucasian,1,1,1,(M1),0,,0,
6888,Female,43,Caucasian,3,1,1,(F3),0,,0,
6889,Male,20,African-American,4,7,1,(F2),1,(M2),0,
6890,Male,25,African-American,5,5,0,(F3),0,,0,
6891,Male,29,African-American,5,3,2,(M2),0,,0,
6892,Male,35,African-American,1,1,0,,-1,,0,
6893,Male,31,Hispanic,10,9,0,(F3),1,(F2),1,(F2)
6894,Male,20,African-American,8,9,0,(M1),0,,0,
6895,Male,62,African-American,1,1,4,(F7),0,,0,
6896,Male,39,Caucasian,2,2,0,(M2),0,,0,
6897,Male,30,African-American,4,3,1,(F3),1,(M1),0,
6898,Female,23,African-American,7,4,0,(F3),0,,0,
6899,Male,45,Hispanic,1,1,0,,-1,,0,
6900,Female,43,Caucasian,2,1,0,,-1,,0,
6901,Female,23,African-American,4,4,1,(F3),0,,0,
6902,Male,52,Caucasian,1,1,0,,-1,,0,
6903,Female,37,Hispanic,3,3,0,(M1),0,,0,
6904,Male,29,African-American,1,1,0,(M1),0,,0,
6905,Male,30,African-American,7,2,21,(F3),1,(F3),0,
6906,Male,21,Hispanic,3,6,0,,-1,,0,
6907,Male,33,African-American,9,8,18,(F3),1,(M1),0,
6908,Male,20,Hispanic,4,6,0,(M1),1,(M2),0,
6909,Female,61,African-American,6,3,1,(F2),0,,0,
6910,Female,26,African-American,4,3,0,(F3),0,,0,
6911,Male,44,Hispanic,1,1,1,(M1),0,,0,
6912,Male,30,African-American,7,2,9,(F3),1,(F3),1,(M1)
6913,Male,23,African-American,6,5,1,(F3),0,,0,
6914,Male,45,Other,1,1,2,(F3),0,,0,
6915,Male,43,Other,1,1,0,,-1,,0,
6916,Female,27,African-American,3,3,0,(F2),1,(F2),1,(F2)
6917,Male,38,African-American,6,2,10,(M1),0,,0,
6918,Male,42,African-American,1,1,1,(F3),0,,0,
6919,Male,27,Caucasian,1,2,0,,-1,,0,
6920,Male,31,African-American,3,2,0,(F3),0,,0,
6921,Male,23,African-American,9,7,2,(F2),1,(M1),0,
6922,Male,25,African-American,3,5,1,(M1),0,,0,
6923,Male,31,Caucasian,3,2,1,(F3),1,(M2),0,
6924,Male,43,African-American,5,4,1,(M1),1,(M1),1,(M1)
6925,Male,53,Caucasian,5,4,1,(F3),0,,0,
6926,Male,39,Caucasian,3,1,0,(F3),0,,0,
6927,Male,48,African-American,1,1,0,(M1),0,,0,
6928,Male,31,African-American,2,2,0,(M1),0,,0,
6929,Male,22,Caucasian,7,6,3,(F3),1,(M1),0,
6930,Male,44,African-American,10,4,0,,-1,,0,
6931,Female,33,African-American,3,2,0,(F3),0,,0,
6932,Male,21,Caucasian,5,7,1,(F3),1,(M1),1,(F2)
6933,Male,23,African-American,6,8,1,(F2),1,(F3),1,(F3)
6934,Female,29,Caucasian,4,3,0,(F1),0,,0,
6935,Male,66,Caucasian,1,1,1,(M1),0,,0,
6936,Male,62,Caucasian,1,1,2,(F3),0,,0,
6937,Male,32,Hispanic,5,4,0,(F3),0,,0,
6938,Female,56,African-American,2,1,1,(F3),1,(M1),0,
6939,Male,29,African-American,1,2,1,(F3),0,,0,
6940,Female,24,African-American,3,3,4,(F3),1,(M2),0,
6941,Female,44,Caucasian,1,1,0,(M1),0,,0,
6942,Male,54,Other,2,1,1,(F3),0,,0,
6943,Male,22,African-American,7,8,2,(F3),1,(M1),0,
6944,Female,28,African-American,5,2,4,(F3),1,(M1),0,
6945,Male,30,African-American,5,3,0,(F3),0,,0,
6946,Male,32,Caucasian,1,1,1,(M1),1,(M2),0,
6947,Male,51,Caucasian,6,3,3,(F3),0,,0,
6948,Male,33,African-American,2,2,0,(F3),0,,0,
6949,Male,21,African-American,5,6,0,(F3),0,,0,
6950,Male,48,African-American,10,4,14,(F3),0,,0,
6951,Male,28,African-American,8,9,10,(F2),0,,0,
6952,Male,21,African-American,9,9,2,(F3),1,(M2),0,
6953,Male,26,Caucasian,8,8,7,(M1),0,,0,
6954,Male,27,African-American,9,5,3,(F3),1,(F1),1,(F1)
6955,Male,20,Caucasian,5,7,0,(F3),0,,0,
6956,Male,28,Hispanic,4,2,0,(F3),0,,0,
6957,Female,31,African-American,1,1,0,(F2),0,,0,
6958,Male,33,African-American,8,6,0,(M1),1,(M2),0,
6959,Male,40,African-American,6,3,4,(F3),0,,0,
6960,Female,49,Caucasian,2,1,2,(F3),0,,0,
6961,Male,44,Caucasian,8,5,23,(F3),0,,0,
6962,Female,41,Other,3,3,2,(F7),0,,0,
6963,Male,49,African-American,1,1,0,(F3),0,,0,
6964,Male,20,Caucasian,4,7,0,(M1),0,,0,
6965,Male,31,African-American,6,2,10,(F3),1,(F3),0,
6966,Male,50,Other,1,1,3,(F1),0,,0,
6967,Male,23,Caucasian,4,4,1,(F3),0,,0,
6968,Male,25,African-American,5,4,5,(F3),1,(F3),0,
6969,Female,33,Hispanic,2,1,0,(F3),0,,0,
6970,Male,32,Caucasian,7,4,0,(F3),0,,0,
6971,Male,56,Caucasian,1,1,0,(M1),0,,0,
6972,Male,23,African-American,9,9,4,(F7),1,(M1),1,(F7)
6973,Male,26,Caucasian,4,3,0,(M1),0,,0,
6974,Female,45,Asian,3,1,6,(F3),1,(M2),0,
6975,Male,41,Other,1,1,0,(F3),0,,0,
6976,Male,28,Caucasian,2,2,1,(M1),0,,0,
6977,Female,28,African-American,9,6,13,(F2),1,(M2),0,
6978,Male,39,Caucasian,1,1,0,(F3),1,(M2),0,
6979,Male,59,Hispanic,2,1,1,(F3),1,(M2),0,
6980,Male,52,African-American,1,1,4,(M1),0,,0,
6981,Male,24,Hispanic,6,6,0,(F2),0,,0,
6982,Male,22,Caucasian,3,4,1,(F3),0,,0,
6983,Male,36,Hispanic,5,3,1,(M1),0,,0,
6984,Female,40,Other,1,1,1,(F7),0,,0,
6985,Male,54,Hispanic,5,1,5,(F3),0,,0,
6986,Male,32,Caucasian,3,2,0,(F3),1,(F3),0,
6987,Male,54,African-American,6,2,3,(M2),0,,0,
6988,Male,30,African-American,3,2,2,(F2),1,(M2),0,
6989,Male,35,African-American,1,2,3,(F3),0,,0,
6990,Male,43,African-American,7,5,23,(F3),0,,0,
6991,Male,26,African-American,2,3,0,(M1),0,,0,
6992,Male,55,African-American,5,1,18,(M1),0,,0,
6993,Female,21,African-American,5,5,0,(M1),1,(M1),0,
6994,Male,25,African-American,4,5,2,(M2),1,(M2),0,
6995,Male,26,Hispanic,5,4,1,(F7),1,(M1),0,
6996,Male,22,African-American,4,4,0,(F3),0,,0,
6997,Male,52,Hispanic,9,1,4,(F7),0,,0,
6998,Male,32,Caucasian,2,2,1,(M1),0,,0,
6999,Female,19,African-American,6,7,0,(M2),0,,0,
7000,Male,61,African-American,2,1,20,(M2),1,(M1),0,
7001,Male,24,Caucasian,6,5,2,(F3),0,,0,
7002,Male,32,African-American,8,8,2,(F2),0,,0,
7003,Female,26,Caucasian,9,4,2,(F3),1,(M1),0,
7004,Female,34,African-American,3,2,6,(F3),0,,0,
7005,Male,45,African-American,8,6,12,(MO3),1,(M2),0,
7006,Male,22,African-American,5,6,1,(F3),1,(M2),0,
7007,Male,54,African-American,3,1,4,(F3),1,(M1),0,
7008,Male,51,African-American,5,1,8,(MO3),0,,0,
7009,Male,28,African-American,2,3,0,(F3),0,,0,
7010,Male,22,African-American,5,4,2,(F3),0,,0,
7011,Female,26,Caucasian,8,8,4,(F3),0,,0,
7012,Male,23,Caucasian,2,5,0,(F3),0,,0,
7013,Female,22,African-American,10,6,4,(F3),0,,0,
7014,Male,24,Hispanic,3,2,1,(M1),0,,0,
7015,Male,26,African-American,6,4,0,,-1,,0,
7016,Male,26,Caucasian,7,5,0,(F2),0,,0,
7017,Male,30,Caucasian,2,2,0,(F2),1,(F3),0,
7018,Female,38,Caucasian,4,1,10,(F1),0,,0,
7019,Male,25,African-American,3,4,0,(M2),1,(M2),0,
7020,Male,25,Caucasian,5,3,2,(F3),0,,0,
7021,Male,28,Caucasian,7,8,2,(F3),0,,0,
7022,Female,32,African-American,1,1,0,(M1),1,(M1),1,(M1)
7023,Male,35,African-American,4,3,7,(F3),0,,0,
7024,Male,49,African-American,1,1,0,(M1),1,(M1),0,
7025,Male,36,Caucasian,3,2,5,(F3),1,(M1),0,
7026,Male,33,African-American,9,9,16,(M2),1,(M1),1,(M1)
7027,Male,30,Other,1,2,1,(F2),0,,0,
7028,Female,23,Caucasian,3,4,1,(M1),0,,0,
7029,Female,58,Caucasian,2,1,1,(M1),0,,0,
7030,Male,22,African-American,7,6,2,(F3),1,(F3),0,
7031,Male,28,Caucasian,3,3,2,(F3),1,(F1),1,(F1)
7032,Male,25,Caucasian,5,6,1,(M2),0,,0,
7033,Male,28,Hispanic,1,2,0,(M2),1,(M1),0,
7034,Male,26,African-American,10,9,6,(F3),1,(F3),1,(F3)
7035,Male,28,African-American,10,4,9,(F3),0,,0,
7036,Female,36,Caucasian,1,1,3,(F3),1,(F3),0,
7037,Male,23,Caucasian,9,9,0,(F3),0,,0,
7038,Male,22,African-American,5,6,0,(F2),1,(F3),0,
7039,Male,25,African-American,9,6,10,(F2),1,(M1),0,
7040,Male,26,African-American,3,3,0,(F3),0,,0,
7041,Male,25,African-American,5,6,1,(F3),0,,0,
7042,Male,26,Caucasian,7,5,7,(F3),1,(M2),0,
7043,Female,27,African-American,5,2,0,(F3),0,,0,
7044,Male,40,Native American,6,2,2,(M2),0,,0,
7045,Male,28,African-American,2,3,0,(M1),1,(M2),0,
7046,Male,38,Caucasian,2,2,1,(F3),0,,0,
7047,Male,40,Hispanic,2,2,1,(M1),0,,0,
7048,Male,56,African-American,1,1,1,(F3),0,,0,
7049,Male,51,Caucasian,2,2,3,(F3),0,,0,
7050,Male,36,African-American,4,3,0,(F3),0,,0,
7051,Male,51,Caucasian,1,1,0,(M1),0,,0,
7052,Male,25,Caucasian,5,3,2,(F3),0,,0,
7053,Female,22,African-American,4,4,1,(M1),0,,0,
7054,Male,25,African-American,9,9,6,(F3),0,,0,
7055,Male,22,African-American,6,9,1,(M2),0,,0,
7056,Female,43,African-American,9,2,3,(F3),0,,0,
7057,Female,35,African-American,8,7,9,(F3),0,,0,
7058,Male,24,Caucasian,5,4,0,(M2),1,(M1),0,
7059,Male,39,African-American,7,1,0,,-1,,0,
7060,Male,66,African-American,2,1,5,(M1),1,(M1),0,
7061,Male,27,African-American,4,4,6,(M1),1,(M2),0,
7062,Male,33,Caucasian,9,8,7,(F3),0,,0,
7063,Male,30,African-American,7,6,12,(F3),0,,0,
7064,Male,22,Caucasian,9,7,2,(F2),1,(M2),1,(F3)
7065,Male,43,Caucasian,1,1,2,(F2),0,,0,
7066,Male,30,Caucasian,9,5,5,(M2),0,,0,
7067,Male,22,African-American,6,7,2,(F3),0,,0,
7068,Male,28,Hispanic,3,4,0,(M1),0,,0,
7069,Male,55,Caucasian,1,1,2,(F3),0,,0,
7070,Male,31,African-American,10,8,4,(M1),1,(M1),1,(M1)
7071,Female,23,Caucasian,9,5,4,(M1),1,(M1),0,
7072,Male,26,African-American,3,2,0,(F3),0,,0,
7073,Female,27,Caucasian,2,2,0,(M1),1,(M2),0,
7074,Male,31,African-American,9,5,8,(F3),1,(M1),0,
7075,Male,61,African-American,8,5,29,(F3),1,(F3),0,
7076,Male,25,Caucasian,7,5,3,(F3),0,,0,
7077,Female,52,Caucasian,1,1,0,(M1),0,,0,
7078,Male,20,Caucasian,4,6,0,(F3),0,,0,
7079,Male,35,Hispanic,7,4,0,(F3),0,,0,
7080,Male,58,Caucasian,1,1,0,(F2),0,,0,
7081,Female,24,Caucasian,5,2,0,(F3),0,,0,
7082,Male,49,Caucasian,4,2,2,(M1),0,,0,
7083,Male,50,African-American,10,5,13,(M1),1,(F3),0,
7084,Male,57,Other,1,1,0,(F3),0,,0,
7085,Male,40,African-American,3,1,0,(M1),0,,0,
7086,Male,31,African-American,8,5,12,(F3),0,,0,
7087,Male,19,African-American,8,10,0,(F3),0,,0,
7088,Female,23,Other,7,7,1,(M1),0,,0,
7089,Male,38,Caucasian,1,1,2,(F2),0,,0,
7090,Male,22,African-American,3,5,1,(F1),0,,0,
7091,Male,53,Caucasian,2,1,0,(F3),0,,0,
7092,Male,26,Hispanic,5,3,1,(M2),0,,0,
7093,Male,22,Caucasian,4,6,0,,-1,,0,
7094,Male,25,African-American,10,9,8,(F2),0,,0,
7095,Male,20,African-American,7,10,3,(F2),1,(M2),0,
7096,Male,34,African-American,2,1,2,(F3),0,,0,
7097,Male,25,African-American,9,7,11,(M1),1,(M1),0,
7098,Female,24,Caucasian,5,4,0,(F3),0,,0,
7099,Male,29,African-American,1,2,2,(M1),0,,0,
7100,Male,24,Other,5,7,4,(F2),1,(F1),0,
7101,Male,49,Caucasian,6,4,4,(MO3),1,(M2),1,(M1)
7102,Male,27,African-American,10,5,15,(F2),1,(F3),0,
7103,Male,23,Other,4,4,0,(F3),0,,0,
7104,Male,28,African-American,5,3,10,(F3),1,(F3),0,
7105,Male,33,African-American,5,2,15,(M2),1,(M1),0,
7106,Male,55,Caucasian,5,1,0,(F3),0,,0,
7107,Male,25,Caucasian,4,6,1,(F2),0,,0,
7108,Male,47,Caucasian,3,2,3,(M1),1,(M2),0,
7109,Male,55,African-American,7,4,10,(M1),1,(F3),1,(F3)
7110,Female,33,African-American,6,5,0,,-1,,0,
7111,Male,22,African-American,3,5,0,(F3),1,(F3),0,
7112,Male,51,Hispanic,1,1,1,(F1),0,,0,
7113,Male,32,African-American,8,8,9,(F2),1,(M2),0,
7114,Male,55,Caucasian,1,1,0,(F3),1,(M2),0,
7115,Male,55,African-American,2,2,9,(F3),0,,0,
7116,Male,23,African-American,5,6,3,(M1),0,,0,
7117,Male,54,Caucasian,4,2,2,(F3),1,(F3),1,(F3)
7118,Male,40,Asian,1,1,0,(F3),0,,0,
7119,Male,39,Hispanic,1,1,1,(M1),0,,0,
7120,Male,27,African-American,2,3,0,(M1),1,(F2),1,(F2)
7121,Male,36,Caucasian,1,1,4,(M2),1,(F3),1,(F3)
7122,Female,29,African-American,7,3,5,(F3),1,(M1),0,
7123,Female,45,Caucasian,1,1,0,(M1),0,,0,
7124,Male,25,Other,6,6,2,(M2),0,,0,
7125,Male,34,Caucasian,2,2,3,(M2),0,,0,
7126,Male,34,African-American,7,2,6,(F2),0,,0,
7127,Male,40,Caucasian,3,5,4,(F3),1,(M1),1,(M1)
7128,Male,38,African-American,4,4,7,(F3),1,(F3),1,(F3)
7129,Male,60,Caucasian,-1,5,0,(F3),0,,0,
7130,Male,27,African-American,8,8,9,(F3),0,,0,
7131,Male,60,Caucasian,2,1,0,,-1,,0,
7132,Male,57,Caucasian,4,2,3,(F3),0,,0,
7133,Male,26,African-American,10,8,3,(F2),1,(F3),1,(F3)
7134,Male,26,African-American,10,9,0,,-1,,0,
7135,Male,21,African-American,4,5,0,(F3),0,,0,
7136,Female,37,African-American,1,1,0,(F3),0,,0,
7137,Female,42,African-American,6,2,0,,1,(M2),0,
7138,Male,41,Caucasian,1,1,1,(F3),0,,0,
7139,Female,33,Other,2,1,0,(F3),0,,0,
7140,Male,57,African-American,1,1,1,(F1),0,,0,
7141,Male,34,African-American,9,7,3,(M2),0,,0,
7142,Male,29,African-American,4,5,1,(F3),1,(M1),1,(M1)
7143,Male,51,Hispanic,1,1,1,(F1),0,,0,
7144,Female,37,Caucasian,3,1,2,(M1),0,,0,
7145,Male,45,Hispanic,7,5,8,(F3),0,,0,
7146,Male,22,Caucasian,4,5,1,(F3),1,(M2),0,
7147,Female,22,African-American,8,9,0,(M1),1,(M2),0,
7148,Male,42,African-American,9,5,5,(F3),1,(M1),0,
7149,Male,22,African-American,10,9,0,,-1,,0,
7150,Male,21,African-American,4,6,0,(M1),0,,0,
7151,Male,56,Caucasian,1,1,1,(M1),0,,0,
7152,Male,26,Hispanic,10,10,0,,-1,,0,
7153,Male,48,African-American,3,3,4,(F3),0,,0,
7154,Male,27,Hispanic,2,2,1,(M1),0,,0,
7155,Male,27,Caucasian,6,3,2,(F2),1,(M2),0,
7156,Male,34,Hispanic,2,2,1,(F3),0,,0,
7157,Male,23,African-American,6,5,5,(F3),1,(M1),0,
7158,Male,46,African-American,3,2,1,(F3),0,,0,
7159,Male,47,African-American,5,9,3,(F3),1,(F3),0,
7160,Male,33,African-American,3,3,6,(M2),1,(M1),1,(M1)
7161,Male,58,Caucasian,1,1,1,(F3),0,,0,
7162,Male,27,African-American,2,3,1,(F3),0,,0,
7163,Female,33,African-American,5,2,1,(F3),0,,0,
7164,Female,40,African-American,5,1,2,(M2),0,,0,
7165,Female,37,Caucasian,3,1,1,(M1),0,,0,
7166,Male,32,Caucasian,7,4,0,(F3),0,,0,
7167,Male,22,Caucasian,5,6,0,(F3),1,(F3),1,(F3)
7168,Male,39,Caucasian,3,1,2,(F3),0,,0,
7169,Female,20,African-American,4,5,1,(F3),0,,0,
7170,Male,30,Other,8,4,2,(F3),0,,0,
7171,Male,50,African-American,7,5,16,(M1),0,,0,
7172,Female,23,African-American,8,7,3,(F3),1,(F3),0,
7173,Male,35,Caucasian,1,1,1,(F3),0,,0,
7174,Male,22,Hispanic,2,5,0,(M2),0,,0,
7175,Male,43,African-American,6,7,7,(F3),1,(M2),0,
7176,Male,67,Caucasian,1,1,5,(F3),0,,0,
7177,Male,37,Hispanic,4,3,4,(M1),0,,0,
7178,Male,20,African-American,4,6,0,,-1,,0,
7179,Male,19,African-American,4,6,0,(M1),0,,0,
7180,Male,38,African-American,8,4,14,(F3),0,,0,
7181,Male,26,African-American,8,8,2,(F3),1,(M2),0,
7182,Male,60,Hispanic,4,1,0,(F3),0,,0,
7183,Female,39,Caucasian,4,4,1,(F1),0,,0,
7184,Male,36,African-American,8,3,16,(M1),1,(M1),0,
7185,Male,25,African-American,4,3,1,(MO3),0,,0,
7186,Male,21,Caucasian,4,7,0,(M2),1,(M1),0,
7187,Female,28,Hispanic,3,3,1,(F3),1,(M2),0,
7188,Female,22,Caucasian,5,4,0,(F3),0,,0,
7189,Female,70,Other,1,1,0,(F3),0,,0,
7190,Male,56,African-American,9,3,0,,-1,,0,
7191,Male,25,African-American,9,5,3,(M2),1,(M1),0,
7192,Male,23,African-American,8,7,1,(F3),0,,0,
7193,Male,53,African-American,2,2,6,(F3),1,(M2),0,
7194,Male,37,Caucasian,6,3,0,(F3),0,,0,
7195,Male,21,African-American,6,6,1,(F3),1,(M1),0,
7196,Male,28,African-American,6,4,1,(F3),0,,0,
7197,Male,21,African-American,6,7,1,(F3),0,,0,
7198,Male,32,Caucasian,3,2,2,(F3),0,,0,
7199,Male,32,African-American,10,10,2,(F3),0,,0,
7200,Male,56,African-American,1,2,0,(F3),0,,0,
7201,Male,30,Caucasian,3,2,3,(M1),0,,0,
7202,Male,27,Caucasian,8,5,0,(F3),1,(M1),0,
7203,Male,37,Hispanic,2,2,6,(F3),1,(M2),0,
7204,Male,27,African-American,9,8,13,(F3),0,,0,
7205,Male,22,African-American,9,7,0,,-1,,0,
7206,Male,43,African-American,6,3,12,(F3),0,,0,
7207,Male,27,African-American,8,9,1,(F3),0,,0,
7208,Male,41,African-American,7,3,7,(M1),1,(M1),1,(F7)
7209,Female,26,African-American,2,3,2,(F7),0,,0,
7210,Male,37,Caucasian,6,5,2,(F3),0,,0,
7211,Female,30,African-American,3,2,7,(M1),1,(M2),0,
7212,Female,52,Caucasian,6,1,7,(F1),0,,0,
7213,Male,32,African-American,8,6,7,(F3),1,(M1),1,(F3)
7214,Male,26,Caucasian,5,3,7,(F3),0,,0,
7215,Male,31,African-American,4,2,0,(M1),0,,0,
7216,Male,32,African-American,4,5,3,(F3),0,,0,
7217,Male,43,Caucasian,4,4,4,(M2),0,,0,
7218,Male,59,Caucasian,1,1,0,(M1),0,,0,
7219,Female,34,Caucasian,5,1,5,(F3),1,(F3),0,
7220,Male,46,African-American,1,1,3,(F3),0,,0,
7221,Male,24,African-American,3,3,1,(F3),1,(M2),1,(M1)
7222,Male,32,African-American,6,7,7,(F3),1,(M1),0,
7223,Male,43,Caucasian,4,1,6,(F3),1,(M2),0,
7224,Male,50,Caucasian,2,1,3,(F2),0,,0,
7225,Male,30,Caucasian,4,4,4,(F2),1,(M2),0,
7226,Male,36,Caucasian,8,4,6,(F3),0,,0,
7227,Male,44,African-American,10,2,4,(F3),0,,0,
7228,Male,37,African-American,7,3,3,(M1),0,,0,
7229,Male,25,Hispanic,2,3,3,(M2),0,,0,
7230,Male,31,African-American,9,7,12,(F3),1,(M1),0,
7231,Male,37,Hispanic,5,1,1,(F3),0,,0,
7232,Male,21,Caucasian,6,9,1,(F3),0,,0,
7233,Male,75,Hispanic,1,1,1,(F1),0,,0,
7234,Male,40,Caucasian,4,3,3,(M1),0,,0,
7235,Female,53,Caucasian,1,1,0,(M1),0,,0,
7236,Male,31,Other,2,2,6,(M1),1,(M2),0,
7237,Male,33,African-American,3,1,4,(M1),0,,0,
7238,Male,23,African-American,6,5,2,(F3),1,(F3),0,
7239,Female,22,African-American,4,5,0,(M1),0,,0,
7240,Male,27,African-American,3,3,2,(M1),1,(M1),0,
7241,Male,27,African-American,2,4,3,(F3),0,,0,
7242,Male,25,African-American,8,6,5,(M1),1,(F2),1,(M1)
7243,Male,24,Caucasian,2,4,2,(F3),0,,0,
7244,Female,24,African-American,5,4,2,(F2),1,(F3),0,
7245,Male,52,Caucasian,2,1,0,,-1,,0,
7246,Female,26,African-American,7,6,1,(F3),0,,0,
7247,Male,56,African-American,4,2,9,(F3),0,,0,
7248,Female,35,African-American,10,3,0,(F3),0,,0,
7249,Female,26,African-American,10,8,3,(F3),1,(F3),0,
7250,Male,26,African-American,8,7,7,(M1),1,(F3),0,
7251,Male,20,Caucasian,4,7,0,(F3),1,(F2),0,
7252,Male,27,African-American,6,5,4,(MO3),1,(M1),0,
7253,Male,40,African-American,3,2,5,(F3),0,,0,
7254,Male,24,Caucasian,3,4,1,(F3),1,(F7),1,(F7)
7255,Male,26,African-American,7,5,8,(F3),1,(M2),0,
7256,Male,26,Caucasian,5,6,5,(M2),0,,0,
7257,Male,54,Hispanic,1,1,0,(F2),1,(M1),0,
7258,Male,39,Caucasian,2,2,0,(M1),0,,0,
7259,Male,36,African-American,8,7,6,(F2),0,,0,
7260,Male,65,Caucasian,6,1,3,(F3),0,,0,
7261,Female,33,Caucasian,6,4,5,(M1),1,(F3),0,
7262,Male,64,African-American,6,2,13,(M1),0,,0,
7263,Male,24,Caucasian,2,3,0,(F3),0,,0,
7264,Male,29,African-American,1,1,4,(F3),0,,0,
7265,Male,35,African-American,6,8,29,(F2),0,,0,
7266,Female,57,Caucasian,1,1,0,(M1),0,,0,
7267,Male,27,Caucasian,4,3,0,,-1,,0,
